<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.28	08:00:00	1.08257	1.08286	1.08257	1.08276	358	0	15
2024.02.28	08:15:00	1.08273	1.08282	1.08250	1.08262	421	0	15
2024.02.28	08:30:00	1.08262	1.08264	1.08245	1.08253	288	0	15
2024.02.28	08:45:00	1.08252	1.08258	1.08210	1.08215	577	0	15
2024.02.28	09:00:00	1.08214	1.08240	1.08205	1.08224	673	0	15
2024.02.28	09:15:00	1.08223	1.08238	1.08178	1.08179	765	0	15
2024.02.28	09:30:00	1.08180	1.08190	1.08156	1.08164	732	0	15
2024.02.28	09:45:00	1.08166	1.08232	1.08166	1.08224	690	0	15
2024.02.28	10:00:00	1.08225	1.08232	1.08171	1.08179	1414	0	15
2024.02.28	10:15:00	1.08178	1.08180	1.08133	1.08143	1084	0	15
2024.02.28	10:30:00	1.08142	1.08179	1.08133	1.08144	902	0	15
2024.02.28	10:45:00	1.08143	1.08143	1.08075	1.08081	1186	0	15
2024.02.28	11:00:00	1.08081	1.08116	1.08042	1.08064	1122	0	15
2024.02.28	11:15:00	1.08062	1.08065	1.07971	1.08029	1374	0	15
2024.02.28	11:30:00	1.08028	1.08030	1.07958	1.07996	1260	0	15
2024.02.28	11:45:00	1.07996	1.08010	1.07975	1.07991	925	0	15
2024.02.28	12:00:00	1.07990	1.08087	1.07986	1.08063	1074	0	15
2024.02.28	12:15:00	1.08061	1.08151	1.08059	1.08140	1116	0	15
2024.02.28	12:30:00	1.08141	1.08168	1.08136	1.08148	1157	0	15
2024.02.28	12:45:00	1.08147	1.08166	1.08132	1.08145	829	0	15
2024.02.28	13:00:00	1.08144	1.08156	1.08102	1.08130	854	0	15
2024.02.28	13:15:00	1.08130	1.08159	1.08115	1.08158	912	0	15
2024.02.28	13:30:00	1.08156	1.08171	1.08137	1.08144	741	0	15
2024.02.28	13:45:00	1.08146	1.08166	1.08140	1.08147	680	0	15
2024.02.28	14:00:00	1.08147	1.08200	1.08147	1.08182	992	0	15
2024.02.28	14:15:00	1.08181	1.08182	1.08126	1.08130	1062	0	15
2024.02.28	14:30:00	1.08131	1.08141	1.08094	1.08120	565	0	15
2024.02.28	14:45:00	1.08121	1.08141	1.08065	1.08079	887	0	15
2024.02.28	15:00:00	1.08079	1.08126	1.08058	1.08126	1173	0	15
2024.02.28	15:15:00	1.08128	1.08143	1.08109	1.08127	1016	0	15
2024.02.28	15:30:00	1.08129	1.08208	1.08080	1.08197	2208	0	15
2024.02.28	15:45:00	1.08199	1.08300	1.08177	1.08269	2043	0	15
2024.02.28	16:00:00	1.08268	1.08319	1.08209	1.08211	1954	0	15
2024.02.28	16:15:00	1.08211	1.08309	1.08205	1.08286	1478	0	15
2024.02.28	16:30:00	1.08287	1.08289	1.08218	1.08266	1817	0	15
2024.02.28	16:45:00	1.08266	1.08329	1.08265	1.08292	1500	0	15
2024.02.28	17:00:00	1.08291	1.08325	1.08253	1.08314	1515	0	15
2024.02.28	17:15:00	1.08314	1.08370	1.08312	1.08357	1272	0	15
2024.02.28	17:30:00	1.08356	1.08358	1.08279	1.08287	1149	0	15
2024.02.28	17:45:00	1.08287	1.08338	1.08270	1.08335	1006	0	15
2024.02.28	18:00:00	1.08334	1.08358	1.08302	1.08324	1435	0	15
2024.02.28	18:15:00	1.08325	1.08351	1.08314	1.08336	1066	0	15
2024.02.28	18:30:00	1.08340	1.08379	1.08321	1.08379	873	0	15
2024.02.28	18:45:00	1.08380	1.08415	1.08361	1.08413	848	0	15
2024.02.28	19:00:00	1.08412	1.08449	1.08409	1.08418	1003	0	15
2024.02.28	19:15:00	1.08417	1.08421	1.08388	1.08390	638	0	15
2024.02.28	19:30:00	1.08389	1.08390	1.08331	1.08351	893	0	15
2024.02.28	19:45:00	1.08350	1.08386	1.08350	1.08374	693	0	15
2024.02.28	20:00:00	1.08375	1.08390	1.08357	1.08364	783	0	15
2024.02.28	20:15:00	1.08364	1.08394	1.08358	1.08388	562	0	15
2024.02.28	20:30:00	1.08390	1.08396	1.08360	1.08362	599	0	15
2024.02.28	20:45:00	1.08363	1.08368	1.08322	1.08335	516	0	15
2024.02.28	21:00:00	1.08334	1.08350	1.08332	1.08338	580	0	15
2024.02.28	21:15:00	1.08336	1.08364	1.08330	1.08358	692	0	15
2024.02.28	21:30:00	1.08357	1.08357	1.08320	1.08334	647	0	15
2024.02.28	21:45:00	1.08334	1.08338	1.08316	1.08327	662	0	15
2024.02.28	22:00:00	1.08329	1.08341	1.08321	1.08335	474	0	15
2024.02.28	22:15:00	1.08335	1.08387	1.08329	1.08384	482	0	15
2024.02.28	22:30:00	1.08385	1.08390	1.08357	1.08361	450	0	15
2024.02.28	22:45:00	1.08361	1.08372	1.08354	1.08372	427	0	15
2024.02.28	23:00:00	1.08371	1.08372	1.08348	1.08362	205	0	17
2024.02.28	23:15:00	1.08362	1.08363	1.08352	1.08357	126	0	25
2024.02.28	23:30:00	1.08357	1.08368	1.08348	1.08353	113	0	25
2024.02.28	23:45:00	1.08353	1.08380	1.08350	1.08366	281	0	25
2024.02.29	00:00:00	1.08344	1.08358	1.08331	1.08342	156	0	39
2024.02.29	00:15:00	1.08343	1.08368	1.08338	1.08362	52	0	29
2024.02.29	00:30:00	1.08362	1.08397	1.08362	1.08380	263	0	25
2024.02.29	00:45:00	1.08380	1.08389	1.08368	1.08369	219	0	25
2024.02.29	01:00:00	1.08370	1.08389	1.08360	1.08379	190	0	25
2024.02.29	01:15:00	1.08380	1.08391	1.08377	1.08379	187	0	15
2024.02.29	01:30:00	1.08378	1.08381	1.08368	1.08377	154	0	15
2024.02.29	01:45:00	1.08379	1.08382	1.08366	1.08374	148	0	15
2024.02.29	02:00:00	1.08376	1.08393	1.08369	1.08386	281	0	15
2024.02.29	02:15:00	1.08386	1.08386	1.08366	1.08366	195	0	15
2024.02.29	02:30:00	1.08365	1.08370	1.08339	1.08346	393	0	15
2024.02.29	02:45:00	1.08345	1.08358	1.08341	1.08353	562	0	15
2024.02.29	03:00:00	1.08353	1.08388	1.08353	1.08359	687	0	15
2024.02.29	03:15:00	1.08358	1.08382	1.08351	1.08380	443	0	15
2024.02.29	03:30:00	1.08381	1.08393	1.08372	1.08388	725	0	15
2024.02.29	03:45:00	1.08387	1.08389	1.08272	1.08282	604	0	15
2024.02.29	04:00:00	1.08280	1.08317	1.08279	1.08313	702	0	15
2024.02.29	04:15:00	1.08314	1.08356	1.08300	1.08342	765	0	15
2024.02.29	04:30:00	1.08344	1.08345	1.08322	1.08335	751	0	15
2024.02.29	04:45:00	1.08334	1.08359	1.08313	1.08356	682	0	15
2024.02.29	05:00:00	1.08357	1.08361	1.08328	1.08344	592	0	15
2024.02.29	05:15:00	1.08343	1.08350	1.08329	1.08338	443	0	15
2024.02.29	05:30:00	1.08337	1.08351	1.08335	1.08336	403	0	15
2024.02.29	05:45:00	1.08336	1.08369	1.08336	1.08360	323	0	15
2024.02.29	06:00:00	1.08360	1.08363	1.08338	1.08362	477	0	15
2024.02.29	06:15:00	1.08364	1.08368	1.08351	1.08354	452	0	15
2024.02.29	06:30:00	1.08354	1.08360	1.08344	1.08353	408	0	15
2024.02.29	06:45:00	1.08354	1.08356	1.08334	1.08353	405	0	15
2024.02.29	07:00:00	1.08354	1.08365	1.08322	1.08333	494	0	15
2024.02.29	07:15:00	1.08332	1.08334	1.08314	1.08323	544	0	15
2024.02.29	07:30:00	1.08322	1.08352	1.08308	1.08347	578	0	15
2024.02.29	07:45:00	1.08349	1.08361	1.08338	1.08345	535	0	15
2024.02.29	08:00:00	1.08344	1.08348	1.08328	1.08333	547	0	15
2024.02.29	08:15:00	1.08333	1.08360	1.08330	1.08344	481	0	15
2024.02.29	08:30:00	1.08343	1.08373	1.08337	1.08337	618	0	15
2024.02.29	08:45:00	1.08338	1.08341	1.08313	1.08321	437	0	15
2024.02.29	09:00:00	1.08320	1.08371	1.08294	1.08356	888	0	15
2024.02.29	09:15:00	1.08356	1.08359	1.08306	1.08320	725	0	15
2024.02.29	09:30:00	1.08320	1.08347	1.08306	1.08347	838	0	15
2024.02.29	09:45:00	1.08355	1.08385	1.08251	1.08278	1453	0	15
2024.02.29	10:00:00	1.08279	1.08410	1.08276	1.08397	1830	0	15
2024.02.29	10:15:00	1.08399	1.08465	1.08395	1.08434	1299	0	15
2024.02.29	10:30:00	1.08433	1.08464	1.08421	1.08450	1362	0	15
2024.02.29	10:45:00	1.08451	1.08454	1.08337	1.08368	1263	0	15
2024.02.29	11:00:00	1.08368	1.08510	1.08365	1.08456	1716	0	15
2024.02.29	11:15:00	1.08456	1.08496	1.08442	1.08450	1115	0	15
2024.02.29	11:30:00	1.08450	1.08464	1.08418	1.08463	1146	0	15
2024.02.29	11:45:00	1.08466	1.08512	1.08459	1.08496	1098	0	15
2024.02.29	12:00:00	1.08496	1.08530	1.08488	1.08524	1080	0	15
2024.02.29	12:15:00	1.08521	1.08534	1.08470	1.08473	749	0	15
2024.02.29	12:30:00	1.08472	1.08493	1.08406	1.08420	1092	0	15
2024.02.29	12:45:00	1.08419	1.08437	1.08368	1.08369	939	0	15
2024.02.29	13:00:00	1.08369	1.08413	1.08359	1.08390	652	0	15
2024.02.29	13:15:00	1.08389	1.08420	1.08356	1.08357	572	0	15
2024.02.29	13:30:00	1.08358	1.08368	1.08280	1.08284	766	0	15
2024.02.29	13:45:00	1.08284	1.08359	1.08282	1.08334	890	0	15
2024.02.29	14:00:00	1.08334	1.08350	1.08260	1.08263	1072	0	15
2024.02.29	14:15:00	1.08262	1.08300	1.08258	1.08283	908	0	15
2024.02.29	14:30:00	1.08282	1.08321	1.08276	1.08284	816	0	15
2024.02.29	14:45:00	1.08282	1.08301	1.08264	1.08281	802	0	15
2024.02.29	15:00:00	1.08280	1.08281	1.08211	1.08246	1317	0	15
2024.02.29	15:15:00	1.08246	1.08311	1.08246	1.08268	1086	0	15
2024.02.29	15:30:00	1.08268	1.08458	1.08268	1.08359	3706	0	15
2024.02.29	15:45:00	1.08358	1.08401	1.08327	1.08369	2038	0	15
2024.02.29	16:00:00	1.08368	1.08474	1.08354	1.08448	1442	0	15
2024.02.29	16:15:00	1.08448	1.08472	1.08421	1.08426	1339	0	15
2024.02.29	16:30:00	1.08424	1.08444	1.08360	1.08437	1397	0	15
2024.02.29	16:45:00	1.08438	1.08494	1.08428	1.08458	1801	0	15
2024.02.29	17:00:00	1.08466	1.08550	1.08466	1.08489	2052	0	15
2024.02.29	17:15:00	1.08488	1.08489	1.08416	1.08428	1392	0	15
2024.02.29	17:30:00	1.08426	1.08434	1.08321	1.08322	1643	0	15
2024.02.29	17:45:00	1.08321	1.08321	1.08181	1.08217	2194	0	15
2024.02.29	18:00:00	1.08216	1.08241	1.08135	1.08147	1942	0	15
2024.02.29	18:15:00	1.08147	1.08148	1.08052	1.08080	1486	0	15
2024.02.29	18:30:00	1.08079	1.08123	1.08037	1.08042	1656	0	15
2024.02.29	18:45:00	1.08042	1.08093	1.08040	1.08053	1285	0	15
2024.02.29	19:00:00	1.08054	1.08065	1.08015	1.08036	1287	0	15
2024.02.29	19:15:00	1.08039	1.08046	1.07969	1.07978	1187	0	15
2024.02.29	19:30:00	1.07979	1.07985	1.07950	1.07966	866	0	15
2024.02.29	19:45:00	1.07964	1.08001	1.07952	1.07990	818	0	15
2024.02.29	20:00:00	1.07992	1.08005	1.07975	1.08003	807	0	15
2024.02.29	20:15:00	1.08003	1.08057	1.08001	1.08044	787	0	15
2024.02.29	20:30:00	1.08044	1.08051	1.08023	1.08033	796	0	15
2024.02.29	20:45:00	1.08035	1.08094	1.08034	1.08082	914	0	15
2024.02.29	21:00:00	1.08083	1.08091	1.08057	1.08071	793	0	15
2024.02.29	21:15:00	1.08071	1.08104	1.08070	1.08073	896	0	15
2024.02.29	21:30:00	1.08072	1.08081	1.08012	1.08014	913	0	15
2024.02.29	21:45:00	1.08012	1.08034	1.08001	1.08016	897	0	15
2024.02.29	22:00:00	1.08018	1.08055	1.08017	1.08028	879	0	15
2024.02.29	22:15:00	1.08027	1.08064	1.08027	1.08061	575	0	15
2024.02.29	22:30:00	1.08061	1.08087	1.08053	1.08076	661	0	15
2024.02.29	22:45:00	1.08075	1.08082	1.08066	1.08075	778	0	15
2024.02.29	23:00:00	1.08077	1.08077	1.08032	1.08046	726	0	15
2024.02.29	23:15:00	1.08047	1.08048	1.08025	1.08034	274	0	25
2024.02.29	23:30:00	1.08034	1.08039	1.08026	1.08036	293	0	25
2024.02.29	23:45:00	1.08037	1.08047	1.08028	1.08038	428	0	25
2024.03.01	00:00:00	1.08011	1.08038	1.07978	1.08034	70	0	36
2024.03.01	00:15:00	1.08036	1.08036	1.08012	1.08032	112	0	35
2024.03.01	00:30:00	1.08030	1.08034	1.08009	1.08016	844	0	34
2024.03.01	00:45:00	1.08017	1.08035	1.08003	1.08033	643	0	35
2024.03.01	01:00:00	1.08039	1.08041	1.08014	1.08021	136	0	25
2024.03.01	01:15:00	1.08020	1.08039	1.08020	1.08038	160	0	15
2024.03.01	01:30:00	1.08038	1.08038	1.08014	1.08016	199	0	16
2024.03.01	01:45:00	1.08015	1.08047	1.08014	1.08047	220	0	15
2024.03.01	02:00:00	1.08047	1.08079	1.08043	1.08078	309	0	15
2024.03.01	02:15:00	1.08078	1.08084	1.08067	1.08067	181	0	15
2024.03.01	02:30:00	1.08068	1.08089	1.08066	1.08080	272	0	15
2024.03.01	02:45:00	1.08081	1.08117	1.08078	1.08105	384	0	15
2024.03.01	03:00:00	1.08106	1.08125	1.08101	1.08121	335	0	15
2024.03.01	03:15:00	1.08122	1.08136	1.08117	1.08130	349	0	15
2024.03.01	03:30:00	1.08128	1.08160	1.08125	1.08159	523	0	15
2024.03.01	03:45:00	1.08160	1.08204	1.08157	1.08203	414	0	15
2024.03.01	04:00:00	1.08203	1.08209	1.08181	1.08191	625	0	15
2024.03.01	04:15:00	1.08191	1.08191	1.08157	1.08177	336	0	15
2024.03.01	04:30:00	1.08178	1.08187	1.08159	1.08182	230	0	15
2024.03.01	04:45:00	1.08182	1.08187	1.08172	1.08175	193	0	15
2024.03.01	05:00:00	1.08176	1.08202	1.08169	1.08188	358	0	15
2024.03.01	05:15:00	1.08189	1.08195	1.08179	1.08185	323	0	15
2024.03.01	05:30:00	1.08185	1.08185	1.08160	1.08162	189	0	15
2024.03.01	05:45:00	1.08163	1.08171	1.08157	1.08160	315	0	15
2024.03.01	06:00:00	1.08161	1.08161	1.08146	1.08147	236	0	15
2024.03.01	06:15:00	1.08148	1.08150	1.08136	1.08138	194	0	15
2024.03.01	06:30:00	1.08137	1.08154	1.08131	1.08140	133	0	15
2024.03.01	06:45:00	1.08139	1.08143	1.08113	1.08127	200	0	15
2024.03.01	07:00:00	1.08127	1.08133	1.08107	1.08108	271	0	15
2024.03.01	07:15:00	1.08108	1.08119	1.08103	1.08113	187	0	15
2024.03.01	07:30:00	1.08113	1.08129	1.08108	1.08114	275	0	15
2024.03.01	07:45:00	1.08115	1.08120	1.08105	1.08112	332	0	15
2024.03.01	08:00:00	1.08113	1.08126	1.08107	1.08120	337	0	15
2024.03.01	08:15:00	1.08119	1.08131	1.08103	1.08104	258	0	15
2024.03.01	08:30:00	1.08103	1.08110	1.08079	1.08080	196	0	15
2024.03.01	08:45:00	1.08080	1.08091	1.08073	1.08084	310	0	15
2024.03.01	09:00:00	1.08084	1.08160	1.08079	1.08151	678	0	15
2024.03.01	09:15:00	1.08148	1.08166	1.08121	1.08129	388	0	15
2024.03.01	09:30:00	1.08130	1.08154	1.08084	1.08089	664	0	15
2024.03.01	09:45:00	1.08089	1.08136	1.08086	1.08116	484	0	15
2024.03.01	10:00:00	1.08118	1.08174	1.08094	1.08134	1050	0	15
2024.03.01	10:15:00	1.08136	1.08190	1.08124	1.08156	1024	0	15
2024.03.01	10:30:00	1.08156	1.08165	1.08098	1.08113	1058	0	15
2024.03.01	10:45:00	1.08113	1.08123	1.08082	1.08104	978	0	15
2024.03.01	11:00:00	1.08105	1.08148	1.08078	1.08116	1214	0	15
2024.03.01	11:15:00	1.08115	1.08131	1.08087	1.08116	891	0	15
2024.03.01	11:30:00	1.08116	1.08132	1.08087	1.08121	947	0	15
2024.03.01	11:45:00	1.08125	1.08168	1.08117	1.08148	655	0	15
2024.03.01	12:00:00	1.08147	1.08217	1.08035	1.08040	1570	0	15
2024.03.01	12:15:00	1.08039	1.08046	1.07983	1.07998	1571	0	15
2024.03.01	12:30:00	1.07997	1.08081	1.07975	1.08072	1123	0	15
2024.03.01	12:45:00	1.08073	1.08103	1.08068	1.08096	888	0	15
2024.03.01	13:00:00	1.08095	1.08175	1.08093	1.08141	913	0	15
2024.03.01	13:15:00	1.08141	1.08156	1.08123	1.08142	951	0	15
2024.03.01	13:30:00	1.08141	1.08181	1.08141	1.08176	795	0	15
2024.03.01	13:45:00	1.08176	1.08182	1.08158	1.08178	731	0	15
2024.03.01	14:00:00	1.08178	1.08229	1.08168	1.08220	872	0	15
2024.03.01	14:15:00	1.08222	1.08238	1.08203	1.08205	570	0	15
2024.03.01	14:30:00	1.08202	1.08219	1.08184	1.08192	876	0	15
2024.03.01	14:45:00	1.08193	1.08205	1.08111	1.08121	1109	0	15
2024.03.01	15:00:00	1.08121	1.08136	1.08102	1.08112	1211	0	15
2024.03.01	15:15:00	1.08109	1.08118	1.08068	1.08102	1304	0	15
2024.03.01	15:30:00	1.08103	1.08144	1.08080	1.08098	1644	0	15
2024.03.01	15:45:00	1.08099	1.08135	1.08094	1.08119	1123	0	15
2024.03.01	16:00:00	1.08119	1.08150	1.08101	1.08137	1204	0	15
2024.03.01	16:15:00	1.08141	1.08197	1.08115	1.08126	876	0	15
2024.03.01	16:30:00	1.08126	1.08162	1.08071	1.08097	1449	0	15
2024.03.01	16:45:00	1.08101	1.08101	1.07973	1.07992	1689	0	15
2024.03.01	17:00:00	1.07992	1.08203	1.07991	1.08195	3851	0	15
2024.03.01	17:15:00	1.08195	1.08399	1.08193	1.08388	2832	0	15
2024.03.01	17:30:00	1.08390	1.08408	1.08320	1.08351	2203	0	15
2024.03.01	17:45:00	1.08352	1.08401	1.08326	1.08344	2089	0	15
2024.03.01	18:00:00	1.08343	1.08359	1.08296	1.08318	1577	0	15
2024.03.01	18:15:00	1.08321	1.08337	1.08225	1.08241	1124	0	15
2024.03.01	18:30:00	1.08241	1.08307	1.08240	1.08301	1155	0	15
2024.03.01	18:45:00	1.08302	1.08337	1.08287	1.08300	765	0	15
2024.03.01	19:00:00	1.08298	1.08358	1.08279	1.08349	821	0	15
2024.03.01	19:15:00	1.08349	1.08358	1.08334	1.08351	590	0	15
2024.03.01	19:30:00	1.08351	1.08375	1.08348	1.08355	709	0	15
2024.03.01	19:45:00	1.08355	1.08390	1.08354	1.08367	702	0	15
2024.03.01	20:00:00	1.08368	1.08381	1.08306	1.08362	947	0	15
2024.03.01	20:15:00	1.08362	1.08380	1.08329	1.08360	878	0	15
2024.03.01	20:30:00	1.08364	1.08410	1.08355	1.08408	808	0	15
2024.03.01	20:45:00	1.08409	1.08416	1.08363	1.08390	732	0	15
2024.03.01	21:00:00	1.08390	1.08419	1.08389	1.08408	570	0	15
2024.03.01	21:15:00	1.08408	1.08412	1.08389	1.08409	463	0	15
2024.03.01	21:30:00	1.08412	1.08423	1.08381	1.08384	620	0	15
2024.03.01	21:45:00	1.08385	1.08420	1.08373	1.08405	632	0	15
2024.03.01	22:00:00	1.08404	1.08404	1.08346	1.08353	853	0	15
2024.03.01	22:15:00	1.08353	1.08366	1.08343	1.08346	666	0	15
2024.03.01	22:30:00	1.08345	1.08353	1.08339	1.08351	552	0	15
2024.03.01	22:45:00	1.08352	1.08375	1.08348	1.08365	705	0	15
2024.03.01	23:00:00	1.08360	1.08361	1.08333	1.08335	424	0	25
2024.03.01	23:15:00	1.08336	1.08353	1.08319	1.08350	462	0	25
2024.03.01	23:30:00	1.08351	1.08386	1.08347	1.08373	278	0	25
2024.03.01	23:45:00	1.08372	1.08392	1.08355	1.08378	361	0	25
2024.03.04	00:00:00	1.08352	1.08372	1.08338	1.08371	45	0	54
2024.03.04	00:15:00	1.08374	1.08383	1.08363	1.08370	113	0	42
2024.03.04	00:30:00	1.08369	1.08388	1.08369	1.08385	138	0	37
2024.03.04	00:45:00	1.08385	1.08412	1.08366	1.08378	301	0	35
2024.03.04	01:00:00	1.08377	1.08416	1.08374	1.08411	278	0	25
2024.03.04	01:15:00	1.08411	1.08428	1.08410	1.08419	269	0	16
2024.03.04	01:30:00	1.08419	1.08433	1.08415	1.08416	338	0	15
2024.03.04	01:45:00	1.08415	1.08417	1.08400	1.08412	245	0	15
2024.03.04	02:00:00	1.08414	1.08425	1.08399	1.08423	407	0	15
2024.03.04	02:15:00	1.08423	1.08437	1.08420	1.08437	469	0	15
2024.03.04	02:30:00	1.08437	1.08472	1.08435	1.08469	372	0	15
2024.03.04	02:45:00	1.08469	1.08470	1.08444	1.08448	386	0	15
2024.03.04	03:00:00	1.08449	1.08449	1.08410	1.08418	428	0	15
2024.03.04	03:15:00	1.08419	1.08435	1.08417	1.08426	482	0	15
2024.03.04	03:30:00	1.08425	1.08426	1.08393	1.08393	629	0	15
2024.03.04	03:45:00	1.08392	1.08402	1.08375	1.08390	495	0	15
2024.03.04	04:00:00	1.08390	1.08404	1.08376	1.08402	307	0	15
2024.03.04	04:15:00	1.08401	1.08430	1.08401	1.08429	356	0	15
2024.03.04	04:30:00	1.08429	1.08450	1.08423	1.08438	244	0	15
2024.03.04	04:45:00	1.08438	1.08449	1.08437	1.08446	219	0	15
2024.03.04	05:00:00	1.08445	1.08447	1.08413	1.08418	363	0	15
2024.03.04	05:15:00	1.08417	1.08441	1.08417	1.08431	372	0	15
2024.03.04	05:30:00	1.08430	1.08436	1.08420	1.08426	278	0	15
2024.03.04	05:45:00	1.08426	1.08438	1.08426	1.08431	94	0	15
2024.03.04	06:00:00	1.08430	1.08447	1.08430	1.08439	118	0	15
2024.03.04	06:15:00	1.08439	1.08445	1.08435	1.08437	116	0	15
2024.03.04	06:30:00	1.08437	1.08442	1.08432	1.08435	145	0	15
2024.03.04	06:45:00	1.08436	1.08440	1.08423	1.08428	227	0	15
2024.03.04	07:00:00	1.08427	1.08457	1.08427	1.08449	205	0	15
2024.03.04	07:15:00	1.08449	1.08459	1.08448	1.08449	189	0	15
2024.03.04	07:30:00	1.08450	1.08456	1.08427	1.08427	232	0	15
2024.03.04	07:45:00	1.08428	1.08440	1.08420	1.08434	283	0	15
2024.03.04	08:00:00	1.08433	1.08449	1.08422	1.08439	285	0	15
2024.03.04	08:15:00	1.08438	1.08451	1.08429	1.08434	279	0	15
2024.03.04	08:30:00	1.08433	1.08464	1.08429	1.08446	337	0	15
2024.03.04	08:45:00	1.08446	1.08469	1.08445	1.08461	249	0	15
2024.03.04	09:00:00	1.08461	1.08519	1.08461	1.08511	558	0	15
2024.03.04	09:15:00	1.08511	1.08511	1.08460	1.08476	580	0	15
2024.03.04	09:30:00	1.08478	1.08487	1.08442	1.08484	905	0	15
2024.03.04	09:45:00	1.08483	1.08531	1.08482	1.08530	689	0	15
2024.03.04	10:00:00	1.08530	1.08569	1.08512	1.08519	909	0	15
2024.03.04	10:15:00	1.08518	1.08518	1.08394	1.08412	1013	0	15
2024.03.04	10:30:00	1.08412	1.08426	1.08369	1.08398	1003	0	15
2024.03.04	10:45:00	1.08395	1.08458	1.08384	1.08440	975	0	15
2024.03.04	11:00:00	1.08439	1.08454	1.08412	1.08453	911	0	15
2024.03.04	11:15:00	1.08454	1.08468	1.08414	1.08451	993	0	15
2024.03.04	11:30:00	1.08448	1.08510	1.08441	1.08492	905	0	15
2024.03.04	11:45:00	1.08492	1.08513	1.08468	1.08480	869	0	15
2024.03.04	12:00:00	1.08479	1.08491	1.08449	1.08481	744	0	15
2024.03.04	12:15:00	1.08480	1.08511	1.08479	1.08487	615	0	15
2024.03.04	12:30:00	1.08486	1.08536	1.08474	1.08533	837	0	15
2024.03.04	12:45:00	1.08534	1.08540	1.08518	1.08527	858	0	15
2024.03.04	13:00:00	1.08526	1.08545	1.08519	1.08529	635	0	15
2024.03.04	13:15:00	1.08529	1.08539	1.08507	1.08527	674	0	15
2024.03.04	13:30:00	1.08529	1.08559	1.08518	1.08553	615	0	15
2024.03.04	13:45:00	1.08554	1.08560	1.08531	1.08554	739	0	15
2024.03.04	14:00:00	1.08555	1.08565	1.08492	1.08500	686	0	15
2024.03.04	14:15:00	1.08502	1.08527	1.08498	1.08517	721	0	15
2024.03.04	14:30:00	1.08518	1.08525	1.08496	1.08512	718	0	15
2024.03.04	14:45:00	1.08512	1.08515	1.08407	1.08421	1063	0	15
2024.03.04	15:00:00	1.08422	1.08462	1.08418	1.08455	1034	0	15
2024.03.04	15:15:00	1.08454	1.08457	1.08392	1.08425	1052	0	15
2024.03.04	15:30:00	1.08427	1.08492	1.08420	1.08462	1339	0	15
2024.03.04	15:45:00	1.08463	1.08481	1.08426	1.08479	1056	0	15
2024.03.04	16:00:00	1.08478	1.08491	1.08442	1.08451	1133	0	15
2024.03.04	16:15:00	1.08451	1.08500	1.08451	1.08496	1179	0	15
2024.03.04	16:30:00	1.08495	1.08535	1.08486	1.08519	1673	0	15
2024.03.04	16:45:00	1.08519	1.08609	1.08516	1.08590	1410	0	15
2024.03.04	17:00:00	1.08589	1.08608	1.08545	1.08572	1434	0	15
2024.03.04	17:15:00	1.08572	1.08624	1.08552	1.08591	1091	0	15
2024.03.04	17:30:00	1.08591	1.08613	1.08571	1.08613	1150	0	15
2024.03.04	17:45:00	1.08614	1.08627	1.08588	1.08622	1247	0	15
2024.03.04	18:00:00	1.08623	1.08659	1.08615	1.08656	1120	0	15
2024.03.04	18:15:00	1.08655	1.08658	1.08584	1.08585	1201	0	15
2024.03.04	18:30:00	1.08586	1.08601	1.08560	1.08582	956	0	15
2024.03.04	18:45:00	1.08583	1.08610	1.08578	1.08605	844	0	15
2024.03.04	19:00:00	1.08604	1.08607	1.08545	1.08574	1274	0	15
2024.03.04	19:15:00	1.08573	1.08614	1.08567	1.08584	891	0	15
2024.03.04	19:30:00	1.08583	1.08596	1.08570	1.08579	615	0	15
2024.03.04	19:45:00	1.08579	1.08583	1.08552	1.08570	778	0	15
2024.03.04	20:00:00	1.08570	1.08597	1.08555	1.08571	383	0	15
2024.03.04	20:15:00	1.08571	1.08586	1.08553	1.08566	468	0	15
2024.03.04	20:30:00	1.08565	1.08580	1.08558	1.08574	433	0	15
2024.03.04	20:45:00	1.08573	1.08574	1.08549	1.08555	320	0	15
2024.03.04	21:00:00	1.08553	1.08567	1.08544	1.08551	409	0	15
2024.03.04	21:15:00	1.08551	1.08562	1.08545	1.08553	569	0	15
2024.03.04	21:30:00	1.08552	1.08571	1.08544	1.08565	563	0	15
2024.03.04	21:45:00	1.08565	1.08574	1.08551	1.08556	561	0	15
2024.03.04	22:00:00	1.08557	1.08568	1.08554	1.08560	274	0	15
2024.03.04	22:15:00	1.08561	1.08568	1.08554	1.08565	248	0	15
2024.03.04	22:30:00	1.08566	1.08587	1.08549	1.08575	449	0	15
2024.03.04	22:45:00	1.08575	1.08575	1.08546	1.08550	625	0	15
2024.03.04	23:00:00	1.08550	1.08557	1.08539	1.08541	339	0	17
2024.03.04	23:15:00	1.08539	1.08545	1.08536	1.08536	202	0	25
2024.03.04	23:30:00	1.08535	1.08553	1.08535	1.08545	161	0	25
2024.03.04	23:45:00	1.08547	1.08548	1.08541	1.08543	283	0	25
2024.03.05	00:00:00	1.08542	1.08554	1.08503	1.08513	54	0	33
2024.03.05	00:15:00	1.08515	1.08561	1.08510	1.08542	1076	0	33
